ID,ActionTime,Tactic,Server,
200,2019-06-24T02:47:24.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:47:24.000Z', 0,2);"
201,2019-06-24T02:47:25.273Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:47:25.273Z', 1,3);"
202,2019-06-24T02:49:19.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:49:19.000Z', 0,3);"
203,2019-06-24T02:49:20.381Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:49:20.381Z', 2,3);"
204,2019-06-24T02:51:33.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:51:33.000Z', 0,3);"
205,2019-06-24T02:51:34.393Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:51:34.393Z', 3,3);"
206,2019-06-24T02:52:04.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:52:04.000Z', 0,3);"
207,2019-06-24T02:52:05.759Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:52:05.759Z', 4,3);"
208,2019-06-24T02:54:42.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:54:42.000Z', 0,3);"
209,2019-06-24T02:54:43.449Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:54:43.449Z', 5,3);"
210,2019-06-24T02:54:46.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:54:46.000Z', 0,3);"
211,2019-06-24T02:54:47.536Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:54:47.536Z', 1,4);"
212,2019-06-24T02:59:53.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:59:53.000Z', 0,4);"
213,2019-06-24T02:59:54.048Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T02:59:54.048Z', 2,4);"
214,2019-06-24T03:00:04.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:00:04.000Z', 0,4);"
215,2019-06-24T03:00:05.099Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:00:05.099Z', 3,4);"
216,2019-06-24T03:00:59.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:00:59.000Z', 0,4);"
217,2019-06-24T03:01:00.174Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:01:00.174Z', 4,4);"
218,2019-06-24T03:02:21.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:02:21.000Z', 0,4);"
219,2019-06-24T03:02:22.452Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:02:22.452Z', 5,4);"
220,2019-06-24T03:02:42.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:02:42.000Z', 0,4);"
221,2019-06-24T03:02:43.052Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:02:43.052Z', 1,5);"
222,2019-06-24T03:04:15.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:04:15.000Z', 0,5);"
223,2019-06-24T03:04:16.102Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:04:16.102Z', 2,5);"
224,2019-06-24T03:05:20.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:05:20.000Z', 0,5);"
225,2019-06-24T03:05:21.679Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:05:21.679Z', 3,5);"
226,2019-06-24T03:05:27.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:05:27.000Z', 0,5);"
227,2019-06-24T03:05:28.091Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:05:28.091Z', 4,5);"
228,2019-06-24T03:08:49.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:08:49.000Z', 0,5);"
229,2019-06-24T03:08:50.754Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:08:50.754Z', 5,5);"
230,2019-06-24T03:08:50.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:08:50.000Z', 0,5);"
231,2019-06-24T03:08:51.762Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:08:51.762Z', 1,6);"
232,2019-06-24T03:15:38.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:15:38.000Z', 0,6);"
233,2019-06-24T03:15:39.190Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:15:39.190Z', 2,6);"
234,2019-06-24T03:16:20.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:16:20.000Z', 0,6);"
235,2019-06-24T03:16:21.477Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:16:21.477Z', 3,6);"
236,2019-06-24T03:16:41.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:16:41.000Z', 0,6);"
237,2019-06-24T03:16:42.479Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:16:42.479Z', 4,6);"
238,2019-06-24T03:19:37.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:19:37.000Z', 0,6);"
239,2019-06-24T03:19:38.105Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:19:38.105Z', 5,6);"
240,2019-06-24T03:19:38.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:19:38.000Z', 0,6);"
241,2019-06-24T03:19:39.114Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:19:39.114Z', 1,7);"
242,2019-06-24T03:26:19.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:26:19.000Z', 0,7);"
243,2019-06-24T03:26:20.331Z,2,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:26:20.331Z', 2,7);"
244,2019-06-24T03:27:44.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:27:44.000Z', 0,7);"
245,2019-06-24T03:27:45.584Z,3,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:27:45.584Z', 3,7);"
246,2019-06-24T03:28:01.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:28:01.000Z', 0,7);"
247,2019-06-24T03:28:02.373Z,4,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:28:02.373Z', 4,7);"
248,2019-06-24T03:30:25.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:30:25.000Z', 0,7);"
249,2019-06-24T03:30:26.025Z,5,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:30:26.025Z', 5,7);"
250,2019-06-24T03:30:47.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:30:47.000Z', 0,7);"
251,2019-06-24T03:30:48.612Z,1,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:30:48.612Z', 1,8);"
252,2019-06-24T03:35:43.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:35:43.000Z', 0,8);"
253,2019-06-24T03:35:44.916Z,2,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:35:44.916Z', 2,8);"
254,2019-06-24T03:35:45.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:35:45.000Z', 0,8);"
255,2019-06-24T03:35:46.728Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:35:46.728Z', 3,8);"
256,2019-06-24T03:35:53.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:35:53.000Z', 0,8);"
257,2019-06-24T03:35:54.379Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:35:54.379Z', 4,8);"
258,2019-06-24T03:38:52.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:38:52.000Z', 0,8);"
259,2019-06-24T03:38:53.543Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:38:53.543Z', 5,8);"
260,2019-06-24T03:38:53.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:38:53.000Z', 0,8);"
261,2019-06-24T03:38:54.552Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:38:54.552Z', 1,9);"
262,2019-06-24T03:40:36.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:40:36.000Z', 0,9);"
263,2019-06-24T03:40:37.162Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:40:37.162Z', 2,9);"
264,2019-06-24T03:43:14.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:43:14.000Z', 0,9);"
265,2019-06-24T03:43:15.863Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:43:15.863Z', 3,9);"
266,2019-06-24T03:43:20.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:43:20.000Z', 0,9);"
267,2019-06-24T03:43:21.334Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:43:21.334Z', 4,9);"
268,2019-06-24T03:45:26.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:45:26.000Z', 0,9);"
269,2019-06-24T03:45:27.747Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:45:27.747Z', 5,9);"
270,2019-06-24T03:45:42.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:45:42.000Z', 0,9);"
271,2019-06-24T03:46:13.536Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:46:13.536Z', 1,1);"
272,2019-06-24T03:48:39.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:48:39.000Z', 0,1);"
273,2019-06-24T03:48:40.669Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:48:40.669Z', 2,1);"
274,2019-06-24T03:50:14.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:50:14.000Z', 0,1);"
275,2019-06-24T03:50:15.922Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:50:15.922Z', 3,1);"
276,2019-06-24T03:51:13.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:51:13.000Z', 0,1);"
277,2019-06-24T03:51:14.765Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:51:14.765Z', 4,1);"
278,2019-06-24T03:53:46.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:53:46.000Z', 0,1);"
279,2019-06-24T03:53:47.577Z,5,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:53:47.577Z', 5,1);"
280,2019-06-24T03:53:55.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:53:55.000Z', 0,1);"
281,2019-06-24T03:53:56.632Z,1,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:53:56.632Z', 1,2);"
282,2019-06-24T03:55:00.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:55:00.000Z', 0,2);"
283,2019-06-24T03:55:01.460Z,2,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:55:01.460Z', 2,2);"
284,2019-06-24T03:56:35.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:56:35.000Z', 0,2);"
285,2019-06-24T03:56:36.548Z,3,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:56:36.548Z', 3,2);"
286,2019-06-24T03:57:33.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:57:33.000Z', 0,2);"
287,2019-06-24T03:57:34.841Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T03:57:34.841Z', 4,2);"
288,2019-06-24T04:00:17.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:00:17.000Z', 0,2);"
289,2019-06-24T04:00:18.886Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:00:18.886Z', 5,2);"
290,2019-06-24T04:00:44.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:00:44.000Z', 0,2);"
291,2019-06-24T04:00:45.049Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:00:45.049Z', 1,3);"
292,2019-06-24T04:02:26.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:02:26.000Z', 0,3);"
293,2019-06-24T04:02:27.447Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:02:27.447Z', 2,3);"
294,2019-06-24T04:03:31.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:03:31.000Z', 0,3);"
295,2019-06-24T04:03:32.142Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:03:32.142Z', 3,3);"
296,2019-06-24T04:04:01.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:04:01.000Z', 0,3);"
297,2019-06-24T04:04:02.715Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:04:02.715Z', 4,3);"
298,2019-06-24T04:06:06.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:06:06.000Z', 0,3);"
299,2019-06-24T04:06:07.416Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:06:07.416Z', 5,3);"
300,2019-06-24T04:06:07.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:06:07.000Z', 0,3);"
301,2019-06-24T04:06:08.424Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:06:08.424Z', 1,4);"
302,2019-06-24T04:11:46.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:11:46.000Z', 0,4);"
303,2019-06-24T04:11:47.791Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:11:47.791Z', 2,4);"
304,2019-06-24T04:13:02.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:13:02.000Z', 0,4);"
305,2019-06-24T04:13:03.006Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:13:03.006Z', 3,4);"
306,2019-06-24T04:13:16.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:13:16.000Z', 0,4);"
307,2019-06-24T04:13:17.915Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:13:17.915Z', 4,4);"
308,2019-06-24T04:16:31.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:16:31.000Z', 0,4);"
309,2019-06-24T04:16:32.392Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:16:32.392Z', 5,4);"
310,2019-06-24T04:16:38.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:16:38.000Z', 0,4);"
311,2019-06-24T04:16:39.395Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:16:39.395Z', 1,5);"
312,2019-06-24T04:18:13.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:18:13.000Z', 0,5);"
313,2019-06-24T04:18:14.286Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:18:14.286Z', 2,5);"
314,2019-06-24T04:18:17.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:18:17.000Z', 0,5);"
315,2019-06-24T04:18:18.554Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:18:18.554Z', 3,5);"
316,2019-06-24T04:18:22.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:18:22.000Z', 0,5);"
317,2019-06-24T04:18:23.667Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:18:23.667Z', 4,5);"
318,2019-06-24T04:20:00.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:20:00.000Z', 0,5);"
319,2019-06-24T04:20:01.492Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:20:01.492Z', 5,5);"
320,2019-06-24T04:20:01.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:20:01.000Z', 0,5);"
321,2019-06-24T04:20:02.500Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:20:02.500Z', 1,6);"
322,2019-06-24T04:26:05.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:26:05.000Z', 0,6);"
323,2019-06-24T04:26:06.190Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:26:06.190Z', 2,6);"
324,2019-06-24T04:26:06.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:26:06.000Z', 0,6);"
325,2019-06-24T04:26:07.303Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:26:07.303Z', 3,6);"
326,2019-06-24T04:26:09.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:26:09.000Z', 0,6);"
327,2019-06-24T04:26:10.558Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:26:10.558Z', 4,6);"
328,2019-06-24T04:27:55.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:27:55.000Z', 0,6);"
329,2019-06-24T04:27:56.874Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:27:56.874Z', 5,6);"
330,2019-06-24T04:28:22.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:28:22.000Z', 0,6);"
331,2019-06-24T04:28:23.825Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:28:23.825Z', 1,7);"
332,2019-06-24T04:34:05.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:34:05.000Z', 0,7);"
333,2019-06-24T04:34:06.152Z,2,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:34:06.152Z', 2,7);"
334,2019-06-24T04:34:06.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:34:06.000Z', 0,7);"
335,2019-06-24T04:34:07.341Z,3,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:34:07.341Z', 3,7);"
336,2019-06-24T04:34:11.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:34:11.000Z', 0,7);"
337,2019-06-24T04:34:12.516Z,4,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:34:12.516Z', 4,7);"
338,2019-06-24T04:36:59.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:36:59.000Z', 0,7);"
339,2019-06-24T04:37:00.137Z,5,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:37:00.137Z', 5,7);"
340,2019-06-24T04:37:00.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:37:00.000Z', 0,7);"
341,2019-06-24T04:37:01.146Z,1,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:37:01.146Z', 1,8);"
342,2019-06-24T04:42:11.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:42:11.000Z', 0,8);"
343,2019-06-24T04:42:12.566Z,2,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:42:12.566Z', 2,8);"
344,2019-06-24T04:44:03.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:44:03.000Z', 0,8);"
345,2019-06-24T04:44:04.165Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:44:04.165Z', 3,8);"
346,2019-06-24T04:44:30.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:44:30.000Z', 0,8);"
347,2019-06-24T04:44:31.109Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:44:31.109Z', 4,8);"
348,2019-06-24T04:46:55.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:46:55.000Z', 0,8);"
349,2019-06-24T04:46:56.041Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:46:56.041Z', 5,8);"
350,2019-06-24T04:47:16.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:47:16.000Z', 0,8);"
351,2019-06-24T04:47:17.320Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:47:17.320Z', 1,9);"
352,2019-06-24T04:48:46.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:48:46.000Z', 0,9);"
353,2019-06-24T04:48:47.853Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:48:47.853Z', 2,9);"
354,2019-06-24T04:51:15.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:51:15.000Z', 0,9);"
355,2019-06-24T04:51:16.325Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:51:16.325Z', 3,9);"
356,2019-06-24T04:51:20.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:51:20.000Z', 0,9);"
357,2019-06-24T04:51:21.424Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:51:21.424Z', 4,9);"
358,2019-06-24T04:54:15.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:54:15.000Z', 0,9);"
359,2019-06-24T04:54:16.679Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:54:16.679Z', 5,9);"
360,2019-06-24T04:54:16.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:54:16.000Z', 0,9);"
361,2019-06-24T04:54:47.688Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:54:47.688Z', 1,1);"
362,2019-06-24T04:58:10.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:58:10.000Z', 0,1);"
363,2019-06-24T04:58:11.587Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:58:11.587Z', 2,1);"
364,2019-06-24T04:58:21.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:58:21.000Z', 0,1);"
365,2019-06-24T04:58:22.014Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:58:22.014Z', 3,1);"
366,2019-06-24T04:58:25.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:58:25.000Z', 0,1);"
367,2019-06-24T04:58:26.847Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T04:58:26.847Z', 4,1);"
