ID,ActionTime,Cost1,Cost2,,0
79948,2019-07-22T22:22:06.000Z,321.01,1698.62,,
79949,2019-07-22T22:22:07.000Z,1135.83,2071.3,,
79950,2019-07-22T22:22:08.000Z,415.18,2075.92,,
79951,2019-07-22T22:22:09.000Z,440.36,2119.04,,
79952,2019-07-22T22:22:10.000Z,1135.83,1644.72,,
79953,2019-07-22T22:22:11.000Z,1135.83,1623.16,,
79954,2019-07-22T22:22:12.000Z,1135.83,1700.16,,
79955,2019-07-22T22:22:13.000Z,1135.83,2086.7,,
79956,2019-07-22T22:22:14.000Z,1135.83,2075.92,,
79957,2019-07-22T22:22:15.000Z,1135.83,1678.6,,
79958,2019-07-22T22:22:16.000Z,1135.83,1789.48,,
79959,2019-07-22T22:22:17.000Z,1135.83,1852.62,,
79960,2019-07-22T22:22:18.000Z,1135.83,1624.7,,
79961,2019-07-22T22:22:19.000Z,1135.83,1632.4,,
79962,2019-07-22T22:22:20.000Z,349.04,1874.18,,
79963,2019-07-22T22:22:21.000Z,362.28,1806.42,,
79964,2019-07-22T22:22:22.000Z,359.82,1818.74,,
79965,2019-07-22T22:22:23.000Z,444.6,2253.02,,
79966,2019-07-22T22:22:24.000Z,373.22,1797.18,,
79967,2019-07-22T22:22:25.000Z,356.28,1872.64,,
79968,2019-07-22T22:22:26.000Z,423.19,1854.16,,
79969,2019-07-22T22:22:27.000Z,1135.83,1838.76,,
79970,2019-07-22T22:22:28.000Z,1135.83,1769.46,,
79971,2019-07-22T22:22:29.000Z,1135.83,1769.46,,
79972,2019-07-22T22:22:30.000Z,1135.83,2229.92,,
79973,2019-07-22T22:22:31.000Z,357.51,1814.12,,
79974,2019-07-22T22:22:32.000Z,1135.83,1627.78,,
79975,2019-07-22T22:22:33.000Z,1135.83,1607.76,,
79976,2019-07-22T22:22:34.000Z,408.02,2055.9,,
79977,2019-07-22T22:22:35.000Z,317.93,1615.46,,
79978,2019-07-22T22:22:36.000Z,320.09,1637.02,,
79979,2019-07-22T22:22:37.000Z,322.4,1683.22,,
79980,2019-07-22T22:22:38.000Z,417.49,2103.64,,
79981,2019-07-22T22:22:39.000Z,413.72,2089.78,,
79982,2019-07-22T22:22:40.000Z,321.09,1623.16,,
79983,2019-07-22T22:22:41.000Z,355.2,1798.72,,
79984,2019-07-22T22:22:42.000Z,320.47,1640.1,,
79985,2019-07-22T22:22:43.000Z,322.4,1627.78,,
79986,2019-07-22T22:22:44.000Z,360.59,1877.26,,
79987,2019-07-22T22:22:45.000Z,325.79,1600.06,,
79988,2019-07-22T22:22:46.000Z,384.69,2119.04,,
79989,2019-07-22T22:22:47.000Z,346.73,1750.98,,
79990,2019-07-22T22:22:48.000Z,363.36,2074.38,,
79991,2019-07-22T22:22:49.000Z,356.97,1798.72,,
79992,2019-07-22T22:22:50.000Z,485.87,2528.68,,
79993,2019-07-22T22:22:51.000Z,443.6,2217.6,,
79994,2019-07-22T22:22:52.000Z,369.91,1766.38,,
79995,2019-07-22T22:22:53.000Z,382.92,1983.52,,
79996,2019-07-22T22:22:54.000Z,353.43,1786.4,,
79997,2019-07-22T22:22:55.000Z,351.74,1801.8,,
79998,2019-07-22T22:22:56.000Z,352.43,1801.8,,
79999,2019-07-22T22:22:57.000Z,322.32,1637.02,,
80000,2019-07-22T22:22:58.000Z,322.09,1680.14,,
80001,2019-07-22T22:22:59.000Z,434.59,2103.64,,
80002,2019-07-22T22:23:00.000Z,414.11,2159.08,,
80003,2019-07-22T22:23:01.000Z,1135.83,2094.4,,
80004,2019-07-22T22:23:02.000Z,419.57,2202.2,,
80005,2019-07-22T22:23:03.000Z,416.42,2152.92,,
80006,2019-07-22T22:23:04.000Z,473.47,2263.8,,
80007,2019-07-22T22:23:05.000Z,1135.83,1755.6,,
80008,2019-07-22T22:23:06.000Z,1135.83,1881.88,,
80009,2019-07-22T22:23:07.000Z,357.82,1806.42,,
80010,2019-07-22T22:23:08.000Z,1135.83,2391.62,,
80011,2019-07-22T22:23:09.000Z,1135.83,1529.22,,
80012,2019-07-22T22:23:10.000Z,1135.83,1524.6,,
80013,2019-07-22T22:23:11.000Z,1135.83,1612.38,,
80014,2019-07-22T22:23:12.000Z,308.92,1690.92,,
80015,2019-07-22T22:23:13.000Z,1135.83,1510.74,,
80016,2019-07-22T22:23:14.000Z,1135.83,1524.6,,
80017,2019-07-22T22:23:15.000Z,314.24,1755.6,,
80018,2019-07-22T22:23:16.000Z,311.08,1584.66,,
80019,2019-07-22T22:23:17.000Z,1135.83,1392.16,,
80020,2019-07-22T22:23:18.000Z,1135.83,1384.46,,
80021,2019-07-22T22:23:19.000Z,269.73,1375.22,,
80022,2019-07-22T22:23:20.000Z,1135.83,1375.22,,
80023,2019-07-22T22:23:21.000Z,1135.83,1384.46,,
80024,2019-07-22T22:23:22.000Z,1135.83,1387.54,,
80025,2019-07-22T22:23:23.000Z,1135.83,1392.16,,
80026,2019-07-22T22:23:24.000Z,1135.83,1378.3,,
80027,2019-07-22T22:23:25.000Z,1135.83,1379.84,,
80028,2019-07-22T22:23:26.000Z,1135.83,1384.46,,
80029,2019-07-22T22:23:27.000Z,267.81,1370.6,,
80030,2019-07-22T22:23:28.000Z,268.5,1372.14,,
80031,2019-07-22T22:23:29.000Z,272.5,1382.92,,
80032,2019-07-22T22:23:30.000Z,1135.83,1382.92,,
80033,2019-07-22T22:23:31.000Z,1135.83,1384.46,,
80034,2019-07-22T22:23:32.000Z,1135.83,1406.02,,
80035,2019-07-22T22:23:33.000Z,270.42,1370.6,,
80036,2019-07-22T22:23:34.000Z,270.35,1387.54,,
80037,2019-07-22T22:23:35.000Z,267.19,1367.52,,
80038,2019-07-22T22:23:36.000Z,267.65,1364.44,,
80039,2019-07-22T22:23:37.000Z,271.5,1387.54,,
80040,2019-07-22T22:23:38.000Z,268.65,1375.22,,
80041,2019-07-22T22:23:39.000Z,267.81,1370.6,,
80042,2019-07-22T22:23:40.000Z,266.73,1367.52,,
80043,2019-07-22T22:23:41.000Z,269.35,1364.44,,
80044,2019-07-22T22:23:42.000Z,269.96,1384.46,,
80045,2019-07-22T22:23:43.000Z,268.81,1367.52,,
80046,2019-07-22T22:23:44.000Z,270.42,1382.92,,
80047,2019-07-22T22:23:45.000Z,269.65,1364.44,,
80048,2019-07-22T22:23:46.000Z,395.39,2026.64,,
80049,2019-07-22T22:23:47.000Z,269.5,1375.22,,
80050,2019-07-22T22:23:48.000Z,1135.83,1367.52,,
80051,2019-07-22T22:23:49.000Z,272.73,1390.62,,
80052,2019-07-22T22:23:50.000Z,270.35,1382.92,,
80053,2019-07-22T22:23:51.000Z,269.04,1372.14,,
80054,2019-07-22T22:23:52.000Z,274.2,1375.22,,
80055,2019-07-22T22:23:53.000Z,272.19,1387.54,,
80056,2019-07-22T22:23:54.000Z,267.73,1362.9,,
80057,2019-07-22T22:23:55.000Z,271.73,1390.62,,
80058,2019-07-22T22:23:56.000Z,1135.83,1375.22,,
80059,2019-07-22T22:23:57.000Z,1135.83,1395.24,,
80060,2019-07-22T22:23:58.000Z,270.65,1392.16,,
80061,2019-07-22T22:24:00.000Z,271.04,1384.46,,
80062,2019-07-22T22:24:01.000Z,1135.83,1398.32,,
80063,2019-07-22T22:24:02.000Z,273.04,1392.16,,
80064,2019-07-22T22:24:03.000Z,272.73,1387.54,,
80065,2019-07-22T22:24:04.000Z,268.11,1372.14,,
80066,2019-07-22T22:24:05.000Z,269.04,1390.62,,
80067,2019-07-22T22:24:06.000Z,269.96,1375.22,,
80068,2019-07-22T22:24:07.000Z,1135.83,1362.9,,
80069,2019-07-22T22:24:08.000Z,1135.83,1435.28,,
80070,2019-07-22T22:24:09.000Z,270.42,1378.3,,
80071,2019-07-22T22:24:10.000Z,1135.83,1378.3,,
80072,2019-07-22T22:24:11.000Z,1135.83,1378.3,,
80073,2019-07-22T22:24:12.000Z,1135.83,1375.22,,
80074,2019-07-22T22:24:13.000Z,1135.83,1375.22,,
80075,2019-07-22T22:24:14.000Z,271.89,1378.3,,
80076,2019-07-22T22:24:15.000Z,1135.83,1375.22,,
80077,2019-07-22T22:24:16.000Z,1135.83,1378.3,,
80078,2019-07-22T22:24:17.000Z,1135.83,1378.3,,
80079,2019-07-22T22:24:18.000Z,1135.83,1378.3,,
80080,2019-07-22T22:24:19.000Z,270.65,1378.3,,
80081,2019-07-22T22:24:20.000Z,272.43,1390.62,,
80082,2019-07-22T22:24:21.000Z,271.66,1387.54,,
80083,2019-07-22T22:24:22.000Z,269.5,1375.22,,
80084,2019-07-22T22:24:23.000Z,270.65,1378.3,,
80085,2019-07-22T22:24:24.000Z,270.65,1375.22,,
80086,2019-07-22T22:24:25.000Z,273.43,8189.72,,
80087,2019-07-22T22:24:26.000Z,273.43,1384.46,,
80088,2019-07-22T22:24:27.000Z,272.66,1392.16,,
80089,2019-07-22T22:24:28.000Z,272.73,1395.24,,
80090,2019-07-22T22:24:29.000Z,272.81,1390.62,,
80091,2019-07-22T22:24:30.000Z,268.5,1364.44,,
80092,2019-07-22T22:24:31.000Z,270.65,1379.84,,
80093,2019-07-22T22:24:32.000Z,269.04,1375.22,,
80094,2019-07-22T22:24:33.000Z,269.5,1378.3,,
80095,2019-07-22T22:24:34.000Z,266.8,1364.44,,
80096,2019-07-22T22:24:35.000Z,271.12,1370.6,,
80097,2019-07-22T22:24:36.000Z,266.96,1372.14,,
80098,2019-07-22T22:24:37.000Z,267.5,1362.9,,
80099,2019-07-22T22:24:38.000Z,270.04,1379.84,,
80100,2019-07-22T22:24:39.000Z,269.11,1378.3,,
80101,2019-07-22T22:24:40.000Z,270.04,1378.3,,
80102,2019-07-22T22:24:41.000Z,270.65,1382.92,,
80103,2019-07-22T22:24:42.000Z,271.42,1624.7,,
80104,2019-07-22T22:24:43.000Z,270.35,22716.54,,
80105,2019-07-22T22:24:44.000Z,267.04,1362.9,,
80106,2019-07-22T22:24:45.000Z,291.98,22716.54,,
80107,2019-07-22T22:24:46.000Z,267.34,1370.6,,
80108,2019-07-22T22:24:47.000Z,269.42,1395.24,,
80109,2019-07-22T22:24:48.000Z,267.11,1364.44,,
80110,2019-07-22T22:24:49.000Z,274.66,1364.44,,
80111,2019-07-22T22:24:50.000Z,267.73,1362.9,,
80112,2019-07-22T22:24:51.000Z,270.04,1384.46,,
80113,2019-07-22T22:24:52.000Z,267.34,1364.44,,
80114,2019-07-22T22:24:53.000Z,267.96,1364.44,,
80115,2019-07-22T22:24:54.000Z,1135.83,1407.56,,
80116,2019-07-22T22:24:55.000Z,267.42,1367.52,,
80117,2019-07-22T22:24:56.000Z,1135.83,1367.52,,
80118,2019-07-22T22:24:57.000Z,266.65,1362.9,,
80119,2019-07-22T22:24:58.000Z,1135.83,1359.82,,
80120,2019-07-22T22:24:59.000Z,269.5,1379.84,,
80121,2019-07-22T22:25:00.000Z,271.04,1372.14,,
80122,2019-07-22T22:25:01.000Z,268.19,1372.14,,
80123,2019-07-22T22:25:02.000Z,270.04,1378.3,,
80124,2019-07-22T22:25:03.000Z,269.19,1375.22,,
80125,2019-07-22T22:25:04.000Z,268.11,1362.9,,
80126,2019-07-22T22:25:05.000Z,266.42,1367.52,,
80127,2019-07-22T22:25:06.000Z,269.19,1390.62,,
80128,2019-07-22T22:25:07.000Z,269.42,1370.6,,
80129,2019-07-22T22:25:08.000Z,272.04,1372.14,,
80130,2019-07-22T22:25:09.000Z,270.35,1378.3,,
80131,2019-07-22T22:25:10.000Z,268.73,1382.92,,
80132,2019-07-22T22:25:11.000Z,1135.83,1398.32,,
80133,2019-07-22T22:25:12.000Z,269.81,1378.3,,
80134,2019-07-22T22:25:13.000Z,274.35,1378.3,,
80135,2019-07-22T22:25:14.000Z,266.19,1364.44,,
80136,2019-07-22T22:25:15.000Z,1135.83,1372.14,,
80137,2019-07-22T22:25:16.000Z,1135.83,1367.52,,
80138,2019-07-22T22:25:17.000Z,269.5,1372.14,,
80139,2019-07-22T22:25:18.000Z,269.5,1378.3,,
80140,2019-07-22T22:25:19.000Z,266.96,1370.6,,
80141,2019-07-22T22:25:20.000Z,271.12,1375.22,,
80142,2019-07-22T22:25:21.000Z,1135.83,1387.54,,
80143,2019-07-22T22:25:22.000Z,269.96,1378.3,,
80144,2019-07-22T22:25:23.000Z,266.8,1362.9,,
80145,2019-07-22T22:25:24.000Z,419.8,2202.2,,
80146,2019-07-22T22:25:25.000Z,292.14,1489.18,,
80147,2019-07-22T22:25:26.000Z,270.35,1378.3,,
80148,2019-07-22T22:25:27.000Z,316.32,1593.9,,
80149,2019-07-22T22:25:28.000Z,315.93,1607.76,,
80150,2019-07-22T22:25:29.000Z,321.09,1629.32,,
80151,2019-07-22T22:25:30.000Z,375.99,1829.52,,
80152,2019-07-22T22:25:31.000Z,416.95,2074.38,,
80153,2019-07-22T22:25:32.000Z,424.27,2097.48,,
80154,2019-07-22T22:25:33.000Z,413.41,2082.08,,
80155,2019-07-22T22:25:34.000Z,413.57,2083.62,,
80156,2019-07-22T22:25:35.000Z,422.27,2134.44,,
80157,2019-07-22T22:25:36.000Z,425.66,2083.62,,
80158,2019-07-22T22:25:37.000Z,414.88,2086.7,,
80159,2019-07-22T22:25:38.000Z,415.8,2192.96,,
80160,2019-07-22T22:25:39.000Z,413.49,2109.8,,
80161,2019-07-22T22:25:40.000Z,418.88,2102.1,,
80162,2019-07-22T22:25:41.000Z,419.11,2154.46,,
80163,2019-07-22T22:25:42.000Z,460.07,2391.62,,
80164,2019-07-22T22:25:43.000Z,352.97,1965.04,,
80165,2019-07-22T22:25:44.000Z,358.97,1809.5,,
80166,2019-07-22T22:25:45.000Z,385.31,1829.52,,
80167,2019-07-22T22:25:46.000Z,375.91,1874.18,,
80168,2019-07-22T22:25:47.000Z,398.55,1874.18,,
80169,2019-07-22T22:25:48.000Z,349.5,1730.96,,
80170,2019-07-22T22:25:49.000Z,344.57,1747.9,,
80171,2019-07-22T22:25:50.000Z,444.44,2280.74,,
80172,2019-07-22T22:25:51.000Z,477.25,2257.64,,
80173,2019-07-22T22:25:52.000Z,361.13,2048.2,,
80174,2019-07-22T22:25:53.000Z,342.8,1741.74,,
80175,2019-07-22T22:25:54.000Z,378.99,1794.1,,
80176,2019-07-22T22:25:55.000Z,419.26,2094.4,,
80177,2019-07-22T22:25:56.000Z,412.8,2094.4,,
80178,2019-07-22T22:25:57.000Z,423.19,2165.24,,
80179,2019-07-22T22:25:58.000Z,430.04,2109.8,,
80180,2019-07-22T22:25:59.000Z,410.95,2091.32,,
80181,2019-07-22T22:26:00.000Z,434.2,2099.02,,
80182,2019-07-22T22:26:01.000Z,357.66,1881.88,,
80183,2019-07-22T22:26:02.000Z,324.63,1629.32,,
80184,2019-07-22T22:26:03.000Z,347.5,1766.38,,
80185,2019-07-22T22:26:04.000Z,322.4,1684.76,,
80186,2019-07-22T22:26:05.000Z,427.27,2102.1,,
80187,2019-07-22T22:26:06.000Z,362.13,1763.3,,
80188,2019-07-22T22:26:07.000Z,390.16,1829.52,,
80189,2019-07-22T22:26:08.000Z,349.19,1743.28,,
80190,2019-07-22T22:26:09.000Z,471.16,2293.06,,
80191,2019-07-22T22:26:10.000Z,325.4,1650.88,,
80192,2019-07-22T22:26:11.000Z,300.61,1510.74,,
80193,2019-07-22T22:26:12.000Z,310.39,1553.86,,
80194,2019-07-22T22:26:13.000Z,311.31,1612.38,,
80195,2019-07-22T22:26:14.000Z,303.69,1521.52,,
80196,2019-07-22T22:26:15.000Z,296.53,1506.12,,
80197,2019-07-22T22:26:16.000Z,329.48,1775.62,,
80198,2019-07-22T22:26:17.000Z,345.11,1572.34,,
80199,2019-07-22T22:26:18.000Z,321.71,1624.7,,
80200,2019-07-22T22:26:19.000Z,316.55,1609.3,,
80201,2019-07-22T22:26:20.000Z,320.09,1627.78,,
80202,2019-07-22T22:26:21.000Z,413.26,2094.4,,
80203,2019-07-22T22:26:22.000Z,319.24,1620.08,,
80204,2019-07-22T22:26:23.000Z,325.48,1637.02,,
80205,2019-07-22T22:26:24.000Z,322.4,1637.02,,
80206,2019-07-22T22:26:25.000Z,414.88,2091.32,,
80207,2019-07-22T22:26:26.000Z,416.42,2099.02,,
80208,2019-07-22T22:26:27.000Z,445.6,2079,,
80209,2019-07-22T22:26:28.000Z,415.18,2074.38,,
80210,2019-07-22T22:26:29.000Z,414.8,2142.14,,
80211,2019-07-22T22:26:30.000Z,427.66,2083.62,,
80212,2019-07-22T22:26:31.000Z,320.09,1663.2,,
80213,2019-07-22T22:26:32.000Z,352.12,1592.36,,
80214,2019-07-22T22:26:33.000Z,308.62,1644.72,,
80215,2019-07-22T22:26:34.000Z,322.63,1573.88,,
80216,2019-07-22T22:26:35.000Z,297.6,1544.62,,
80217,2019-07-22T22:26:36.000Z,312.08,1564.64,,
80218,2019-07-22T22:26:37.000Z,352.89,1687.84,,
80219,2019-07-22T22:26:39.000Z,307.15,1720.18,,
80220,2019-07-22T22:26:40.000Z,311.93,1572.34,,
80221,2019-07-22T22:26:41.000Z,494.96,2283.82,,
80222,2019-07-22T22:26:42.000Z,315.08,1601.6,,
80223,2019-07-22T22:26:43.000Z,319.7,1620.08,,
80224,2019-07-22T22:26:44.000Z,317.55,1620.08,,
80225,2019-07-22T22:26:45.000Z,318.09,1615.46,,
80226,2019-07-22T22:26:46.000Z,408.25,2062.06,,
80227,2019-07-22T22:26:47.000Z,349.96,1712.48,,
80228,2019-07-22T22:26:48.000Z,309.92,1734.04,,
80229,2019-07-22T22:26:49.000Z,306.15,1561.56,,
80230,2019-07-22T22:26:50.000Z,272.04,1390.62,,
80231,2019-07-22T22:26:51.000Z,271.19,1382.92,,
80232,2019-07-22T22:26:52.000Z,343.42,1692.46,,
80233,2019-07-22T22:26:53.000Z,273.43,1406.02,,
80234,2019-07-22T22:26:54.000Z,271.5,1384.46,,
80235,2019-07-22T22:26:55.000Z,270.81,1387.54,,
80236,2019-07-22T22:26:56.000Z,273.73,1392.16,,
80237,2019-07-22T22:26:57.000Z,273.04,1390.62,,
80238,2019-07-22T22:26:58.000Z,270.96,1399.86,,
80239,2019-07-22T22:26:59.000Z,273.5,1447.6,,
80240,2019-07-22T22:27:00.000Z,272.81,1384.46,,
80241,2019-07-22T22:27:01.000Z,270.73,1387.54,,
80242,2019-07-22T22:27:02.000Z,273.2,1398.32,,
80243,2019-07-22T22:27:03.000Z,271.19,1384.46,,
80244,2019-07-22T22:27:04.000Z,273.35,1395.24,,
80245,2019-07-22T22:27:05.000Z,270.65,1378.3,,
80246,2019-07-22T22:27:06.000Z,270.96,1382.92,,
80247,2019-07-22T22:27:07.000Z,269.5,1379.84,,
80248,2019-07-22T22:27:08.000Z,273.2,1413.72,,
80249,2019-07-22T22:27:09.000Z,272.89,1387.54,,
80250,2019-07-22T22:27:10.000Z,273.12,1395.24,,
80251,2019-07-22T22:27:11.000Z,272.43,1390.62,,
80252,2019-07-22T22:27:12.000Z,272.43,1384.46,,
80253,2019-07-22T22:27:13.000Z,275.04,1430.66,,
80254,2019-07-22T22:27:14.000Z,272.66,1418.34,,
80255,2019-07-22T22:27:15.000Z,278.36,1390.62,,
80256,2019-07-22T22:27:16.000Z,273.73,1392.16,,
80257,2019-07-22T22:27:17.000Z,273.66,1398.32,,
80258,2019-07-22T22:27:18.000Z,272.04,1387.54,,
80259,2019-07-22T22:27:19.000Z,273.12,1392.16,,
80260,2019-07-22T22:27:20.000Z,273.04,1392.16,,
80261,2019-07-22T22:27:21.000Z,273.43,1392.16,,
80262,2019-07-22T22:27:22.000Z,272.5,1390.62,,
80263,2019-07-22T22:27:23.000Z,276.82,1395.24,,
80264,2019-07-22T22:27:24.000Z,273.2,1402.94,,
80265,2019-07-22T22:27:25.000Z,270.5,1379.84,,
80266,2019-07-22T22:27:26.000Z,295.45,1504.58,,
80267,2019-07-22T22:27:27.000Z,270.96,1384.46,,
80268,2019-07-22T22:27:28.000Z,270.19,1379.84,,
80269,2019-07-22T22:27:29.000Z,274.35,1378.3,,
80270,2019-07-22T22:27:30.000Z,328.64,1655.5,,
80271,2019-07-22T22:27:31.000Z,292.6,1501.5,,
80272,2019-07-22T22:27:32.000Z,272.89,1390.62,,
80273,2019-07-22T22:27:33.000Z,295.99,1501.5,,
80274,2019-07-22T22:27:34.000Z,273.43,1392.16,,
80275,2019-07-22T22:27:35.000Z,270.35,1379.84,,
80276,2019-07-22T22:27:36.000Z,273.2,1392.16,,
80277,2019-07-22T22:27:37.000Z,272.35,1392.16,,
80278,2019-07-22T22:27:38.000Z,270.5,1382.92,,
80279,2019-07-22T22:27:39.000Z,270.19,1395.24,,
80280,2019-07-22T22:27:40.000Z,270.42,1379.84,,
80281,2019-07-22T22:27:41.000Z,276.89,1379.84,,
80282,2019-07-22T22:27:42.000Z,269.65,1710.94,,
80283,2019-07-22T22:27:43.000Z,272.66,1446.06,,
80284,2019-07-22T22:27:44.000Z,270.35,1375.22,,
80285,2019-07-22T22:27:45.000Z,281.13,1392.16,,
80286,2019-07-22T22:27:46.000Z,296.45,1538.46,,
80287,2019-07-22T22:27:47.000Z,269.42,1375.22,,
80288,2019-07-22T22:27:48.000Z,284.21,1392.16,,
80289,2019-07-22T22:27:49.000Z,273.43,1390.62,,
80290,2019-07-22T22:27:50.000Z,270.5,1379.84,,
80291,2019-07-22T22:27:51.000Z,269.5,1379.84,,
80292,2019-07-22T22:27:52.000Z,272.73,1392.16,,
80293,2019-07-22T22:27:53.000Z,273.43,1392.16,,
80294,2019-07-22T22:27:54.000Z,269.5,1378.3,,
80295,2019-07-22T22:27:55.000Z,273.43,1390.62,,
80296,2019-07-22T22:27:56.000Z,270.12,1384.46,,
80297,2019-07-22T22:27:57.000Z,270.5,1375.22,,
80298,2019-07-22T22:27:58.000Z,269.73,1384.46,,
80299,2019-07-22T22:27:59.000Z,269.73,1375.22,,
80300,2019-07-22T22:28:00.000Z,269.04,1407.56,,
80301,2019-07-22T22:28:01.000Z,269.42,1375.22,,
80302,2019-07-22T22:28:02.000Z,277.82,1387.54,,
80303,2019-07-22T22:28:03.000Z,271.12,1379.84,,
80304,2019-07-22T22:28:04.000Z,270.42,1378.3,,
80305,2019-07-22T22:28:05.000Z,270.5,1378.3,,
80306,2019-07-22T22:28:06.000Z,276.82,1384.46,,
80307,2019-07-22T22:28:07.000Z,272.5,1399.86,,
80308,2019-07-22T22:28:08.000Z,272.19,1390.62,,
80309,2019-07-22T22:28:09.000Z,292.91,1490.72,,
80310,2019-07-22T22:28:10.000Z,293.29,1493.8,,
80311,2019-07-22T22:28:11.000Z,270.42,1379.84,,
80312,2019-07-22T22:28:12.000Z,274.81,1406.02,,
80313,2019-07-22T22:28:13.000Z,272.73,1390.62,,
80314,2019-07-22T22:28:14.000Z,272.66,1390.62,,
80315,2019-07-22T22:28:15.000Z,270.12,1379.84,,
80316,2019-07-22T22:28:16.000Z,270.42,1379.84,,
80317,2019-07-22T22:28:17.000Z,272.35,1402.94,,
80318,2019-07-22T22:28:18.000Z,270.19,1433.74,,
80319,2019-07-22T22:28:19.000Z,269.65,1378.3,,
80320,2019-07-22T22:28:20.000Z,272.5,1390.62,,
80321,2019-07-22T22:28:21.000Z,272.73,1387.54,,
80322,2019-07-22T22:28:22.000Z,272.35,1392.16,,
80323,2019-07-22T22:28:23.000Z,270.12,1378.3,,
80324,2019-07-22T22:28:24.000Z,269.19,22716.54,,
80325,2019-07-22T22:28:25.000Z,272.5,1392.16,,
80326,2019-07-22T22:28:26.000Z,1135.83,1390.62,,
80327,2019-07-22T22:28:27.000Z,1135.83,1375.22,,
80328,2019-07-22T22:28:28.000Z,1135.83,1378.3,,
80329,2019-07-22T22:28:29.000Z,1135.83,1378.3,,
80330,2019-07-22T22:28:30.000Z,270.81,1382.92,,
80331,2019-07-22T22:28:31.000Z,272.81,1390.62,,
80332,2019-07-22T22:28:32.000Z,272.73,1390.62,,
80333,2019-07-22T22:28:33.000Z,272.43,1390.62,,
80334,2019-07-22T22:28:34.000Z,271.5,1384.46,,
80335,2019-07-22T22:28:35.000Z,269.5,1378.3,,
80336,2019-07-22T22:28:36.000Z,1135.83,1375.22,,
80337,2019-07-22T22:28:37.000Z,269.19,1375.22,,
80338,2019-07-22T22:28:38.000Z,272.5,1387.54,,
80339,2019-07-22T22:28:39.000Z,272.5,1395.24,,
80340,2019-07-22T22:28:40.000Z,272.81,1392.16,,
80341,2019-07-22T22:28:41.000Z,272.04,1387.54,,
80342,2019-07-22T22:28:42.000Z,271.66,1382.92,,
80343,2019-07-22T22:28:43.000Z,270.5,1379.84,,
80344,2019-07-22T22:28:44.000Z,293.99,1489.18,,
80345,2019-07-22T22:28:45.000Z,269.42,1375.22,,
80346,2019-07-22T22:28:46.000Z,299.99,1524.6,,
80347,2019-07-22T22:28:47.000Z,270.81,1382.92,,
80348,2019-07-22T22:28:48.000Z,273.66,1387.54,,
80349,2019-07-22T22:28:49.000Z,279.12,1379.84,,
80350,2019-07-22T22:28:50.000Z,272.66,1390.62,,
80351,2019-07-22T22:28:51.000Z,272.19,1392.16,,
80352,2019-07-22T22:28:52.000Z,293.29,22716.54,,
80353,2019-07-22T22:28:53.000Z,294.99,1498.42,,
80354,2019-07-22T22:28:54.000Z,274.2,1402.94,,
80355,2019-07-22T22:28:55.000Z,272.5,1378.3,,
80356,2019-07-22T22:28:56.000Z,273.5,1395.24,,
80357,2019-07-22T22:28:57.000Z,295.3,1504.58,,
80358,2019-07-22T22:28:58.000Z,270.35,1382.92,,
80359,2019-07-22T22:28:59.000Z,401.4,2023.56,,
80360,2019-07-22T22:29:00.000Z,320.4,1629.32,,
80361,2019-07-22T22:29:01.000Z,322.01,1803.34,,
80362,2019-07-22T22:29:02.000Z,317.7,1620.08,,
80363,2019-07-22T22:29:03.000Z,414.49,2051.28,,
80364,2019-07-22T22:29:04.000Z,415.95,2089.78,,
80365,2019-07-22T22:29:05.000Z,414.57,2069.76,,
80366,2019-07-22T22:29:06.000Z,449.68,2069.76,,
80367,2019-07-22T22:29:07.000Z,412.72,2079,,
80368,2019-07-22T22:29:08.000Z,318.01,1678.6,,
80369,2019-07-22T22:29:09.000Z,318.63,1624.7,,
80370,2019-07-22T22:29:10.000Z,318.7,1620.08,,
80371,2019-07-22T22:29:11.000Z,407.71,2066.68,,
80372,2019-07-22T22:29:12.000Z,321.32,1623.16,,
80373,2019-07-22T22:29:14.000Z,317.93,1624.7,,
80374,2019-07-22T22:29:15.000Z,317.7,1620.08,,
80375,2019-07-22T22:29:16.000Z,412.95,2075.92,,
80376,2019-07-22T22:29:17.000Z,326.09,1657.04,,
80377,2019-07-22T22:29:18.000Z,318.39,1643.18,,
80378,2019-07-22T22:29:19.000Z,348.12,1766.38,,
80379,2019-07-22T22:29:20.000Z,294.83,1501.5,,
80380,2019-07-22T22:29:21.000Z,306.23,1660.12,,
80381,2019-07-22T22:29:22.000Z,302.53,1533.84,,
80382,2019-07-22T22:29:23.000Z,322.48,1627.78,,
80383,2019-07-22T22:29:24.000Z,295.6,1509.2,,
80384,2019-07-22T22:29:25.000Z,297.3,1504.58,,
80385,2019-07-22T22:29:26.000Z,333.79,1560.02,,
80386,2019-07-22T22:29:27.000Z,311.93,1572.34,,
80387,2019-07-22T22:29:28.000Z,315.31,1552.32,,
80388,2019-07-22T22:29:29.000Z,298.68,1516.9,,
80389,2019-07-22T22:29:30.000Z,304.92,1635.48,,
80390,2019-07-22T22:29:31.000Z,304.15,1506.12,,
80391,2019-07-22T22:29:32.000Z,412.72,2074.38,,
80392,2019-07-22T22:29:33.000Z,318.01,1620.08,,
80393,2019-07-22T22:29:34.000Z,319.24,1612.38,,
80394,2019-07-22T22:29:35.000Z,324.09,1624.7,,
80395,2019-07-22T22:29:36.000Z,423.96,2058.98,,
